sp1.sp2.sp3,(14.6872872590563-1.13575638661611),(16.4496001853197-2.04364809085096),(20.6670974990871-8.33587847636906),(16.2421961818259-1.90713451947942),(17.599941011306-2.99871363189345),(15.0746005115735-1.29227376385511),(14.9557930098406-1.24209658982173),(12.6062296724564-0.567572370605796),(16.68005223397-2.20682277352652),(9.70525418922084-0.215805269150798)

